TAXON_ID,SCIENTIFIC_NAME,COMMON_NAME,AUTHORITY,PRIMARY_DISCIPLINE,ALL_DISCIPLINE_CODES,ORIGIN,TREATIES,SHORT_NAME,TAXON_LEVEL_CDE,PARENT_TAXON_ID,PARENT_TAXON_LEVEL_CDE,TAXON_TYPE,NVIS_GROWTHFORM,FFG_ACT_STATUS,EPBC_ACT_STATUS,VIC_ADVISORY_STATUS,SCIENTIFIC_NME_SYNONYM,COMMON_NME_SYNONYM,RESTRICTED_FLAG,PRINT_ORDER_NUM,LAST_MOD,EXTRACT_DATE
100304,Caulocystis uvifera,,(C. Agardh) Areschoug,Marine,[ma],,,,spec,510726,gen,Algae,,,,,,,,,20100916,14/10/2016
530208,Caulophryne jordani,Fanfin Angler,"Goode & Bean, 1896",Marine,[ma],,,,spec,525404,gen,,,,,,,,,,20150515,14/10/2016
102762,Cellana solida,,"Blainville, 1825",Marine,[ma],,,,spec,527238,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
102761,Cellana tramoserica,,"Holten, 1802",Marine,[ma],,,,spec,527238,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
100201,Cenolia tasmaniae,,"(A.H. Clark, 1918)",Marine,[ma],,,,spec,527313,gen,Echinoderms,,,,,,,,,20100716,14/10/2016
100200,Cenolia trichoptera,,"(Müller, 1846)",Marine,[ma],,,,spec,527313,gen,Echinoderms,,,,,,,,,20100716,14/10/2016
530164,Centriscops humerosus,Banded Bellowsfish,"(Richardson, 1846)",Marine,[ma],,,,spec,525383,gen,,,,,,,,,,20150515,14/10/2016
530089,Centroberyx australis,Yelloweye Redfish,"Shimizu & Hutchins, 1987",Marine,[ma],,,,spec,4797,gen,,,,,,,,,,20150515,14/10/2016
510728,Centroceras clavulatum,,(C.Agardh) Mont.,Marine,[ma],,,,spec,510729,gen,,,,,,,,,,20100916,14/10/2016
530330,Centrolophus niger,Rudderfish,"(Gmelin, 1789)",Marine,[ma],,,,spec,525471,gen,,,,,,,,,,20150515,14/10/2016
525098,Centrophorus harrissoni,Harrisson's Dogfish,"McCulloch, 1915",Marine,[ma],,,,spec,525040,gen,,,,,,,,,,20150421,14/10/2016
525099,Centrophorus moluccensis,Endeavour Dogfish,"Bleeker, 1860",Marine,[ma],,,,spec,525040,gen,,,,,,,,,,20150421,14/10/2016
525100,Centrophorus squamosus,Leafscale Gulper Shark,"(Bonnaterre, 1788)",Marine,[ma],,,,spec,525040,gen,,,,,,,,,,20150421,14/10/2016
525101,Centrophorus zeehaani,Southern Dogfish,"White, Ebert & Compagno, 2008",Marine,[ma],,,,spec,525040,gen,,,,,,,,,,20150421,14/10/2016
4838,Centropogon australis,Eastern Fortesque,"(White, 1790)",Marine,[af][ma][tf][ai],,,cen aus,spec,4837,gen,Fish,,,,,"Cottus australis, Scorpaena jacksoniana, Tetraroge bellona, Tetraroge hamiltoni","Fortesque, Southern Bullrout, Southern Fortesque",,,20120816,14/10/2016
525120,Centroscyllium kamoharai,Bareskin Dogfish,"Abe, 1966",Marine,[ma],,,,spec,525050,gen,,,,,,,,,,20150421,14/10/2016
525139,Centroscymnus coelolepis,Portuguese Dogfish,"Bocage & Capello, 1864",Marine,[ma],,,,spec,525064,gen,,,,,,,,,,20150421,14/10/2016
525140,Centroscymnus owstonii,Owston's Dogfish,"Garman, 1906",Marine,[ma],,,,spec,525064,gen,,,,,,,,,,20150421,14/10/2016
525141,Centroselachus crepidater,Golden Dogfish,"(Bocage & Capello, 1864)",Marine,[ma],,,,spec,525064,gen,,,,,,,,,,20150421,14/10/2016
100203,Centrostephanus rodgersii,,"(Agassiz, 1863)",Marine,[ma],,,,spec,527167,gen,Echinoderms,,,,,,,,,20100716,14/10/2016
100550,Centrostephanus tenuispinus,,"H.L. Clark, 1914",Marine,[ma],,,,spec,527167,gen,Echinoderms,,,,,,,,,20100716,14/10/2016
510730,Cephalocystis furcellata,,(J.Agardh) A.Millar; G.W.Saunders; I.Strachan & Kraft,Marine,[ma],,,,spec,526587,gen,,,,,,,,,,20100716,14/10/2016
530472,Cephalopholis cyanostigma,Bluespotted Rockcod,"(Valenciennes, 1828)",Marine,[ma],,,,spec,525547,gen,,,,,,,,,,20150515,14/10/2016
525154,Cephaloscyllium albipinnum,Whitefin Swell Shark,"Last, Motomura & White, 2008",Marine,[ma],,,,spec,526788,spec,,,,,,,,,,20150421,14/10/2016
100003,Cephaloscyllium laticeps,Draughtboard Shark,"(Duméril, 1853)",Marine,[tf][ma],,,,spec,526788,spec,Fish,,,,,Cephaloscyllium laticeps,,,,20150407,14/10/2016
525155,Cephaloscyllium variegatum,Northern Draughtboard Shark,"Last & White, 2008",Marine,[ma],,,,spec,526788,spec,,,,,,,,,,20150421,14/10/2016
530338,Cepola australis,Australian Bandfish,"Ogilby, 1899",Marine,[ma],,,,spec,525475,gen,,,,,,,,,,20150515,14/10/2016
510732,Ceramium australe,,Sond.,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
510733,Ceramium cliftonianum,,J.Agardh,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
510954,Ceramium filicula,,Harv. ex Womersley,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
102741,Ceramium flaccidum,,"Ardissone, 1871",Marine,[ma],,,,spec,510962,gen,Algae,,,,,,,,,20100916,14/10/2016
510956,Ceramium isogonum,,Harv.,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
510957,Ceramium macilentum,,J.Agardh,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
510958,Ceramium puberulum,,Sond.,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
510959,Ceramium pusillum,,Harv.,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
510960,Ceramium shepherdii,,Womersley,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
510961,Ceramium sp. nov.,,,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
510963,Ceramium tasmanicum,,(Kuetz.) Womersley,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
510964,Ceramium virgatum,,Roth,Marine,[ma],,,,spec,510962,gen,,,,,,,,,,20100916,14/10/2016
530209,Ceratias holboelli,Longray Seadevil,"Kroyer, 1845",Marine,[ma],,,,spec,525405,gen,,,,,,,,,,20150515,14/10/2016
530210,Ceratias tentaculatus,Southern Seadevil,"(Norman, 1930)",Marine,[ma],,,,spec,525405,gen,,,,,,,,,,20150515,14/10/2016
530233,Ceratoscopelus warmingii,Warming's Lanternfish,"(Lutken, 1892)",Marine,[ma],,,,spec,525418,gen,,,,,,,,,,20150515,14/10/2016
102350,Ceratosoma amoena,,"(Cheeseman, 1886)",Marine,[ma],,,,spec,525985,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
102351,Ceratosoma brevicaudatum,,"Abraham, 1876",Marine,[ma],,,,spec,525985,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
102721,Cercodemas anceps,,"(Selenka, 1867)",Marine,[ma],,,,spec,525993,gen,Echinoderms,,,,,,,,,20100716,14/10/2016
15108,Cernuella vestita,Small Dune Snail,,Marine,[tf][ma],,,,spec,527379,gen,Invertebrates,,,,,Cernuella vestita,Mai-ndombe Dwarf Sprat,,,20111206,14/10/2016
530107,Cetonurus globiceps,Globehead Whiptail,"(Vaillant, 1884)",Marine,[ma],,,,spec,525354,gen,,,,,,,,,,20150515,14/10/2016
518010,Cetopirus complanatus,,,Marine,[ma],,,,spec,518133,gen,,,,,,,,,,20160603,14/10/2016
525102,Cetorhinus maximus,Basking Shark,"(Gunnerus, 1765)",Marine,[ma],,,,spec,525041,gen,,,,,,,,,,20150421,14/10/2016
530224,Chaenophryne longiceps,Longhead Dreamer,"Regan, 1925",Marine,[ma],,,,spec,525414,gen,,,,,,,,,,20150515,14/10/2016
510965,Chaetangium variolosum,,(Montagne) J.Agardh,Marine,[ma],,,,spec,527368,gen,,,,,,,,,,20100716,14/10/2016
100991,Chaetodon assarius,, ,Marine,[ma],,,,spec,526042,gen,Fish,,,,,,,,,20100716,14/10/2016
530340,Chaetodon auriga,Threadfin Butterflyfish,"Forsskal, 1775",Marine,[ma],,,,spec,526042,gen,,,,,,,,,,20150515,14/10/2016
100197,Chaetodon guentheri,Gunther's Butterflyfish,"Ahl, 1913",Marine,[ma],,,,spec,526042,gen,Fish,,,,,,,,,20150629,14/10/2016
100899,Chaetodon kleinii,, ,Marine,[ma],,,,spec,526042,gen,Fish,,,,,,,,,20100716,14/10/2016
510968,Chaetomorpha aerea,,(Dillwyn) Kuetz.,Marine,[ma],,,,spec,510971,gen,,,,,,,,,,20100916,14/10/2016
102309,Chaetomorpha coliformis,,(Montagne) Kützing,Marine,[ma],,,,spec,510971,gen,Algae,,,,,,,,,20100916,14/10/2016
510972,Chaetomorpha valida,,(Hook.f. & Harv.) Kuetz.,Marine,[ma],,,,spec,510971,gen,,,,,,,,,,20100916,14/10/2016
102752,Chamaesipho tasmanica,Honeycomb Barnacle,"Foster and Anderson, 1986",Marine,[ma],,,,spec,527317,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
510978,Champia cf. zostericola,,(Harv.) Reedman & Womersley,Marine,[ma],,,,spec,510979,gen,,,,,,,,,,20100916,14/10/2016
100372,Champia viridis,,C. Agardh,Marine,[ma],,,,spec,510979,gen,Algae,,,,,,,,,20100916,14/10/2016
100796,Champia zostericola,,(Harvey) Reedman & Womersley 1976,Marine,[ma],,,,spec,510979,gen,Algae,,,,,,,,,20100916,14/10/2016
530343,Champsodon guentheri,Gunther's Gaper,"Regan, 1908",Marine,[ma],,,,spec,525478,gen,,,,,,,,,,20150515,14/10/2016
530344,Champsodon nudivittis,Nakedband Gaper,"(Ogilby, 1895)",Marine,[ma],,,,spec,525478,gen,,,,,,,,,,20150515,14/10/2016
530183,Chanos chanos,Milkfish,"(Forsskal, 1775)",Marine,[ma],,,,spec,525386,gen,,,,,,,,,,20150515,14/10/2016
100246,Charonia lampas rubicunda,,"(Linnaeus, 1758)",Marine,[ma],,,,spec,526779,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
100573,Charonia powelli,, ,Marine,[ma],,,,spec,526779,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
530584,Chauliodus sloani,Sloane's Viperfish,"Bloch & Schneider, 1801",Marine,[ma],,,,spec,525606,gen,,,,,,,,,,20150515,14/10/2016
530212,Chaunax endeavouri,Coffinfish,"Whitley, 1929",Marine,[ma],,,,spec,525407,gen,,,,,,,,,,20150515,14/10/2016
530213,Chaunax fimbriatus,Sea-toad,"Hilgendorf, 1879",Marine,[ma],,,,spec,525407,gen,,,,,,,,,,20150515,14/10/2016
530214,Chaunax penicillatus,Pencil Coffinfish,"McCulloch, 1915",Marine,[ma],,,,spec,525407,gen,,,,,,,,,,20150515,14/10/2016
100535,Chauviniella coriifolia,, ,Marine,[ma],,,,spec,526367,gen,Sea fans/corals,,,,,,,,,20100716,14/10/2016
4953,Cheilodactylus fuscus,Red Morwong,"Castelnau, 1879",Marine,[af][ma],,,,spec,4952,gen,Fish,,,,,,,,,20100916,14/10/2016
530345,Cheilodactylus gibbosus,Magpie Morwong,"Richardson, 1841",Marine,[ma],,,,spec,4952,gen,,,,,,,,,,20150515,14/10/2016
100049,Cheilodactylus nigripes,Magpie Perch,"Richardson, 1850",Marine,[ma],,,,spec,4952,gen,Fish,,,,,,,,,20100916,14/10/2016
100050,Cheilodactylus spectabilis,Banded Morwong,"Hutton, 1872",Marine,[ma],,,,spec,4952,gen,Fish,,,,,,,,,20100916,14/10/2016
530080,Cheilopogon heterurus,Piebald Flyingfish,"(Rafinesque, 1810)",Marine,[ma],,,,spec,525337,gen,,,,,,,,,,20150515,14/10/2016
100837,Cheilosporum sagittatum,,(Lamouroux) Areschoug,Marine,[ma],,,,spec,510994,gen,Algae,,,,,,,,,20100916,14/10/2016
100957,Chelmonops curiosus,Western Talma,"Kuiter, 1986",Marine,[ma],,,,spec,526414,gen,Fish,,,,,,,,,20100716,14/10/2016
100162,Chelmonops truncatus,Eastern Talma,"(Kner, 1859)",Marine,[ma],,,,spec,526414,gen,Fish,,,,,,,,,20100716,14/10/2016
12007,Chelonia mydas,Green Turtle,,Marine,[tf][af][ma],,BONNA1,,spec,526951,gen,Reptiles,,,Vulnerable,,,,,,20111205,14/10/2016
530346,Chiasmodon microcephalus,Black Swallower,"Norman, 1929",Marine,[ma],,,,spec,525479,gen,,,,,,,,,,20150515,14/10/2016
100265,Chicoreus denudatus,,"(Perry, 1811)",Marine,[ma],,,,spec,526445,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
525103,Chimaera fulva,Southern Chimaera,"Didier, Last & White, 2008",Marine,[ma],,,,spec,525042,gen,,,,,,,,,,20150421,14/10/2016
525104,Chimaera lignaria,Giant Chimaera,"Didier, 2002",Marine,[ma],,,,spec,525042,gen,,,,,,,,,,20150421,14/10/2016
525105,Chimaera macrospina,Longspine Chimaera,"Didier, Last & White, 2008",Marine,[ma],,,,spec,525042,gen,,,,,,,,,,20150421,14/10/2016
510995,Chiracanthia arborea,,(Harv.) Falkenb.,Marine,[ma],,,,spec,526019,gen,,,,,,,,,,20100716,14/10/2016
518011,Chiridius gracilis,,,Marine,[ma],,,,spec,518134,gen,,,,,,,,,,20160603,14/10/2016
102524,Chiridota gigas,,"Dendy & Hindle, 1907",Marine,[ma],,,,spec,526620,gen,Echinoderms,,,,,,,,,20100716,14/10/2016
100960,Chironemus georgianus,Western Kelpfish,"Cuvier, 1829",Marine,[ma],,,,spec,526613,gen,Fish,,,,,,,,,20100716,14/10/2016
100147,Chironemus maculosus,Silver Spot,"Richardson, 1850",Marine,[ma],,,,spec,526613,gen,Fish,,,,,Threpterius maculosus,,,,20150630,14/10/2016
100187,Chironemus marmoratus,Eastern Kelpfish,"Günther, 1860",Marine,[ma],,,,spec,526613,gen,Fish,,,,,,,,,20100716,14/10/2016
525084,Chlamydoselachus anguineus,Frill Shark,"Garman, 1884",Marine,[ma],,,,spec,525012,gen,,,,,,,,,,20150421,14/10/2016
100249,Chlamys asperimus,Scallops,"(Lamark, 1819)",Marine,[ma],,,,spec,526039,gen,"Mussels, decopod crustacea",,,,,,,,,20101222,14/10/2016
100705,Chlanidophora microphylla,,(Harvey) J. Agardh,Marine,[ma],,,,spec,526916,gen,Algae,,,,,,,,,20100716,14/10/2016
100520,Chlorodesmis baculifera,,(J. Agardh) Ducker,Marine,[ma],,,,spec,526131,gen,Algae,,,,,,,,,20100716,14/10/2016
100993,Choerodon rubescens,,"Günther, 1862",Marine,[ma],,,,spec,527179,gen,Fish,,,,,,,,,20141125,14/10/2016
510999,Chondria capreolis,,Gordon-Mills & Womersley,Marine,[ma],,,,spec,526250,gen,,,,,,,,,,20100716,14/10/2016
511001,Chondria curdieana,,(Harv. ex J.Agardh) Falkenb.,Marine,[ma],,,,spec,526250,gen,,,,,,,,,,20100716,14/10/2016
511002,Chondria foliifera,,(J.Agardh) Falkenb.,Marine,[ma],,,,spec,526250,gen,,,,,,,,,,20100716,14/10/2016
511003,Chondria fusifolia,,(Hook.f. & Harv.) Harv.,Marine,[ma],,,,spec,526250,gen,,,,,,,,,,20100716,14/10/2016
511004,Chondria harveyana,,(J.Agardh) de Toni,Marine,[ma],,,,spec,526250,gen,,,,,,,,,,20100716,14/10/2016
511005,Chondria hieroglyphica,,Gordon-Mills & Womersley,Marine,[ma],,,,spec,526250,gen,,,,,,,,,,20100716,14/10/2016
511006,Chondria incrassata,,(J.Agardh) Gordon-Mills & Womersley,Marine,[ma],,,,spec,526250,gen,,,,,,,,,,20100716,14/10/2016
511007,Chondria incurva,,Gordon-Mills & Womersley,Marine,[ma],,,,spec,526250,gen,,,,,,,,,,20100716,14/10/2016
511008,Chondria subfasciculata,,(J.Agardh) Gordon-Mills & Womersley,Marine,[ma],,,,spec,526250,gen,,,,,,,,,,20100716,14/10/2016
100422,Chondria viridis,, ,Marine,[ma],,,,spec,526250,gen,Algae,,,,,,,,,20100716,14/10/2016
511009,Chondrophycus paniculatus,,(C.Agardh) G.Furnari,Marine,[ma],,,,spec,527043,gen,,,,,,,,,,20100716,14/10/2016
511010,Chondrophycus tumidus,,(Y.Saito & Womersley) Garbary & J.T.Harper,Marine,[ma],,,,spec,527043,gen,,,,,,,,,,20100716,14/10/2016
102832,Chordaria cladosiphon,,Harvey 1858,Marine,[ma],,,,spec,528531,gen,Algae,,,,,,,,,20100916,14/10/2016
511013,Chordaria sp. nov.,,,Marine,[ma],,,,spec,528531,gen,,,,,,,,,,20100916,14/10/2016
100045,Chromis hypsilepis,Onespot Puller,"(Günther, 1867)",Marine,[ma],,,,spec,526717,gen,Fish,,,,,,,,,20100716,14/10/2016
100940,Chromis klunzingeri,Blackhead Puller,"Whitley, 1929",Marine,[ma],,,,spec,526717,gen,Fish,,,,,,,,,20100716,14/10/2016
100578,Chromis westaustralis,West Australian Puller, ,Marine,[ma],,,,spec,526717,gen,Fish,,,,,,,,,20100716,14/10/2016
102352,Chromodoris epicuria,,"(Basedow & Hedley, 1905)",Marine,[ma],,,,spec,526496,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
102354,Chromodoris splendida,,"(Angas, 1864)",Marine,[ma],,,,spec,526496,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
102353,Chromodoris tasmaniensis,,"(Bergh, 1905)",Marine,[ma],,,,spec,526496,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
102320,Chromodoris tinctoria,,(Rueppell & Leuckart),Marine,[ma],,,,spec,526496,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
102355,Chromodoris westraliensis,,"(O'Donoghue, 1924)",Marine,[ma],,,,spec,526496,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
511014,Chroodactylon ornatum,,(C.Agardh) Basson,Marine,[ma],,,,spec,527024,gen,,,,,,,,,,20100716,14/10/2016
4920,Chrysophrys auratus,Snapper,"(Forster, 1801)",Marine,[tf][ma][ai][af],,,chr aus,spec,4919,gen,Fish,,,,,"Labrus auratus, Chrysophrys unicolor, Pagrus guttulatus ","Cockney Bream, White Snapper, Eastern Snapper, Pinkie, Red Bream, Silver Seabream, Pink Snapper",,,20120816,14/10/2016
511015,Chrysoreinhardia giraudii,,(Derbes & Solier) Billard,Marine,[ma],,,,spec,526625,gen,,,,,,,,,,20100716,14/10/2016
102751,Chthamalus antennatus,Six-plated Barnacle,"Darwin, 1854",Marine,[ma],,,,spec,526011,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
525146,Cirrhigaleus australis,Mandarin Dogfish,"White, Last & Stevens, 2007",Marine,[ma],,,,spec,525067,gen,,,,,,,,,,20150421,14/10/2016
530352,Cirrhitichthys aprinus,Blotched Hawkfish,"(Cuvier, 1829)",Marine,[ma],,,,spec,525484,gen,,,,,,,,,,20150515,14/10/2016
511016,Cirrulicarpus nanus,,(J.Agardh) Womersley,Marine,[ma],,,,spec,526953,gen,,,,,,,,,,20100716,14/10/2016
102359,Cladophora feredayi,,Harvey,Marine,[ma],,,,spec,511138,gen,Algae,,,,,,,,,20100916,14/10/2016
100850,Cladophora prolifera,,(Roth) Kuetzing van den Hoek,Marine,[ma],,,,spec,511138,gen,Algae,,,,,,,,,20100916,14/10/2016
102692,Cladophora rhizoclonioidea,,van den Hoek & Womersley,Marine,[ma],,,,spec,511138,gen,Algae,,,,,,,,,20100916,14/10/2016
102561,Cladosiphon vermicularis,,(J. Agardh) Kylin,Marine,[ma],,,,spec,509914,gen,Algae,,,,,,,,,20100916,14/10/2016
100416,Cladostephus spongiosus,,(Hudson) C. Agardh,Marine,[ma],,,,spec,527274,gen,Algae,,,,,,,,,20100716,14/10/2016
102481,Cladurus elatus,, ,Marine,[ma],,,,spec,526488,gen,Algae,,,,,,,,,20100716,14/10/2016
102680,Clanculus flagellatus,,"(Phillipi, 1848)",Marine,[ma],,,,spec,526550,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
102679,Clanculus undatus,,"(Lamarck, 1816)",Marine,[ma],,,,spec,526550,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
104201,Clathrozoon wilsoni,,(Spencer),Marine,[ma],,,,spec,527406,gen,Sea fans/corals,,,,,,,,,20100716,14/10/2016
100824,Claudea elegans,, ,Marine,[ma],,,,spec,526492,gen,Algae,,,,,,,,,20100716,14/10/2016
518012,Clausocalanus furcatus,,,Marine,[ma],,,,spec,518135,gen,,,,,,,,,,20160603,14/10/2016
512455,Clavariaceae Indet.,,,Marine,[ma],,,,spec,512456,fam,,,,,,,,,,20100916,14/10/2016
104703,Clavelina cylindrica,sea squirt,"(Quoy & Gaimard, 1834)",Marine,[ma],,,,spec,102732,gen,Ascidians,,,,,,,,,20100916,14/10/2016
104705,Clavelina moluccensis,sea squirt,"(Sluiter, 1904)",Marine,[ma],,,,spec,102732,gen,Ascidians,,,,,,,,,20100916,14/10/2016
104704,Clavelina pseudobaudinensis,sea squirt,"(Kott, 1976)",Marine,[ma],,,,spec,102732,gen,Ascidians,,,,,,,,,20100916,14/10/2016
100455,Claviclonium ovatum,,(Lamouroux) Kraft & Min-Thein 1983,Marine,[ma],,,,spec,527029,gen,Algae,,,,,,,,,20100716,14/10/2016
518013,Clavigofera pacifica,,,Marine,[ma],,,,spec,518136,gen,,,,,,,,,,20160603,14/10/2016
102784,Cleidopus gloriamaris,Pineapple Fish,,Marine,[ma],,,,spec,526636,gen,Fish,,,,,,,,,20101215,14/10/2016
102820,Clypidina rugosa,,"Quoy & Gaimard, 1834",Marine,[ma],,,,spec,527189,gen,"Mussels, decopod crustacea",,,,,,,,,20100716,14/10/2016
102496,Cnemidocarpa radicosa,sea squirt,"(Herdman, 1882)",Marine,[ma],,,,spec,527143,gen,Ascidians,,,,,,,,,20100716,14/10/2016
511151,Cocconeis pediculus,,Kuetz.,Marine,[ma],,,,spec,527057,gen,,,,,,,,,,20100716,14/10/2016
530063,Coccorella atlantica,Atlantic Sabretooth,"(Parr, 1928)",Marine,[ma],,,,spec,525325,gen,,,,,,,,,,20150515,14/10/2016
530389,Cochleoceps bassensis,Broadhead Clingfish,"Hutchins, 1983",Marine,[ma],,,,spec,100081,gen,,,,,,,,,,20150515,14/10/2016
530390,Cochleoceps bicolor,Western Cleaner Clingfish,"Hutchins, 1991",Marine,[ma],,,,spec,100081,gen,,,,,,,,,,20150515,14/10/2016
530391,Cochleoceps orientalis,Eastern Cleaner Clingfish,"Hutchins, 1991",Marine,[ma],,,,spec,100081,gen,,,,,,,,,,20150515,14/10/2016
14029,Cochleops spatula,Spade-nosed Clingfish,,Marine,[tf][ma],,,,spec,527262,gen,Fish,,,,,,,,,20101202,14/10/2016
100523,Codium duthieae,,Silva,Marine,[ma],,,,spec,511162,gen,Algae,,,,,,,,,20100916,14/10/2016
100362,Codium fragile,,(Suringar) Hariot,Marine,[ma],,,,spec,511162,gen,Algae,,,,,,,,,20100916,14/10/2016
511155,Codium fragile subsp. aff. novae-zelandiae,,(Suringar) Har.,Marine,[ma],,,,spec,511162,gen,,,,,,,,,,20100916,14/10/2016
511156,Codium fragile subsp. indet.,,(Suringar) Har.,Marine,[ma],,,,spec,511162,gen,,,,,,,,,,20100916,14/10/2016
511157,Codium fragile subsp. tasmanicum,,(Suringar) Har.,Marine,[ma],,,,spec,511162,gen,,,,,,,,,,20100916,14/10/2016
100522,Codium galeatum,,J. Agardh,Marine,[ma],,,,spec,511162,gen,Algae,,,,,,,,,20100916,14/10/2016
100527,Codium harveyi,,Silva,Marine,[ma],,,,spec,511162,gen,Algae,,,,,,,,,20100916,14/10/2016
100719,Codium lucasi,,Setchell in Lucas,Marine,[ma],,,,spec,511162,gen,Algae,,,,,,,,,20100916,14/10/2016
511160,Codium lucasii,,Setch.,Marine,[ma],,,,spec,511162,gen,,,,,,,,,,20100916,14/10/2016
102363,Codium mamillosum,,Harvey,Marine,[ma],,,,spec,511162,gen,Algae,,,,,,,,,20100916,14/10/2016
100364,Codium pomoides,,J. Agardh,Marine,[ma],,,,spec,511162,gen,Algae,,,,,,,,,20100916,14/10/2016
511163,Codium tomentosum,,Stackh.,Marine,[ma],,,,spec,511162,gen,,,,,,,,,,20100916,14/10/2016
511164,Coelarthrum opuntia,Red Algae,(Endl.) Boergesen,Marine,[ma],,,,spec,527016,gen,,,,,,,,,,20110310,14/10/2016
511032,Coeloclonium tasmanicum,,(Harv.) Womersley,Marine,[ma],,,,spec,511031,gen,,,,,,,,,,20100916,14/10/2016
511033,Coeloclonium verticillatum,,(Harv.) J.Agardh,Marine,[ma],,,,spec,511031,gen,,,,,,,,,,20100916,14/10/2016
530108,Coelorinchus acanthiger,Spottyface Whiptail,"Barnard, 1925",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530109,Coelorinchus amydrozosterus,Faintbanded Whiptail,"Iwamoto & Williams, 1999",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530110,Coelorinchus australis,Javelin,"(Richardson, 1839)",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530111,Coelorinchus fasciatus,Banded Whip-tail,"(Gunther, 1878)",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530112,Coelorinchus gormani,Little Whiptail,"Iwamoto & Graham, 2008",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530113,Coelorinchus innotabilis,Notable Whiptail,"McCulloch, 1907",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530114,Coelorinchus kaiyomaru,Campbell Whiptail,"Arai & Iwamoto, 1979",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530115,Coelorinchus kermadecus,Kermadec Whiptail,"Jordan & Gilbert, 1904",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530116,Coelorinchus lasti,Roughsnout Whiptail,"Iwamoto & Williams, 1999",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530117,Coelorinchus matamua,Blue Banded Whiptail,"(McCann & McKnight, 1980)",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530118,Coelorinchus maurofasciatus,Dark Banded Rattail,"McMillan & Paulin, 1993",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530119,Coelorinchus mirus,Gargoyle Fish,"McCulloch, 1926",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530120,Coelorinchus parvifasciatus,Little Whiptail,"McMillan & Paulin, 1993",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
530121,Coelorinchus trachycarus,Rough-head Whiptail,"Iwamoto, McMillan & Shcherbachev, 1999",Marine,[ma],,,,spec,525355,gen,,,,,,,,,,20150515,14/10/2016
100346,Colpomenia peregrina,,(Sauvageau) Hamel,Marine,[ma],,,,spec,100725,gen,Algae,,,,,,,,,20100916,14/10/2016
100305,Colpomenia sinuosa,,(Mertens ex Roth) Derbes & Solier,Marine,[ma],,,,spec,100725,gen,Algae,,,,,,,,,20100916,14/10/2016
102509,Comatula purpurea,,"(Muller, 1843)",Marine,[ma],,,,spec,527129,gen,Echinoderms,,,,,,,,,20100716,14/10/2016
